"Product ID";Image;Name;Reference;Category;"Price (tax excl.)";"Price (tax incl.)";Quantity;Status;Position
17547;https://petchemparts.com//.jpg;"3/4"" SMC32Y bimetallic steam trap with 'Y' type strainer";;Home;0.000000;0;0;1;10446
17546;https://petchemparts.com//.jpg;"1"" SMC32Y bimetallic steam trap with 'Y' type strainer";;Home;0.000000;0;0;1;10445
17545;https://petchemparts.com//.jpg;"AC Moving Iron Meter";;Home;0.000000;0;0;1;10444
17544;https://petchemparts.com//.jpg;"COMPLETE Laser FOCUS 250";;Home;0.000000;0;0;1;10443
17543;https://petchemparts.com//.jpg;"METAL TUBE FLOW METER";;Home;0.000000;0;0;1;10442
17542;https://petchemparts.com//.jpg;"Regenerative Turbine Magnetic Drive Pump ";;Home;0.000000;0;0;1;10441
17541;https://petchemparts.com//.jpg;"PLUGGED LEVEL SWITCH ";;Home;0.000000;0;0;1;10440
17540;https://petchemparts.com//.jpg;"Ramsey belt run-off switch";;Home;0.000000;0;0;1;10439
17539;https://petchemparts.com//.jpg;"Ramsey lever limit switch";;Home;0.000000;0;0;1;10438
17538;https://petchemparts.com//.jpg;"Taconite Seal ";;Home;0.000000;0;0;1;10437
17537;https://petchemparts.com//.jpg;"Filter, Particulate, 2 micron, 1/4 tube";;Home;0.000000;0;0;1;10436
17536;https://petchemparts.com//.jpg;"Roller Vane Pumps ";;Home;0.000000;0;0;1;10435
17535;https://petchemparts.com//.jpg;"Seismic Velocity Sensor ";;Home;0.000000;0;0;1;10434
17534;https://petchemparts.com//.jpg;"PMAX=30BAR
PRESSURE REGULATOR
SERIES MU1-RGS";;Home;0.000000;0;0;1;10433
17533;https://petchemparts.com//.jpg;"VIAL CRIMPER 11MM";;Home;0.000000;0;0;1;10432
17532;https://petchemparts.com//.jpg;"Hand Drum Pump, Polyethylene, 1In OD";;Home;0.000000;0;0;1;10431
17531;https://petchemparts.com//.jpg;"SNAP ACTION SWITCH";;Home;0.000000;0;0;1;10430
17530;https://petchemparts.com//.jpg;"Eaton Specialty Fuses TDC 600 2A";;Home;0.000000;0;0;1;10429
17529;https://petchemparts.com//.jpg;"REVERSING CONTACTOR- 3NO 9A AC3 POLES";;Home;0.000000;0;0;1;10428
17528;https://petchemparts.com//.jpg;"1/16"" Restek Tubing Cutter";;Home;0.000000;0;0;1;10427
17527;https://petchemparts.com//.jpg;"DOUBLE SPANNER HOLDER POUCH";;Home;0.000000;0;0;1;10426
17526;https://petchemparts.com//.jpg;"Osram HALOSTAR 75 W 12 V ";;Home;0.000000;0;0;1;10425
17525;https://petchemparts.com//.jpg;"Vigi iC60 - earth leakage add-on block - 4P - 63A - 300mA - AC type";;Home;0.000000;0;0;1;10424
17524;https://petchemparts.com//.jpg;"Vigi iC60 - earth leakage add-on block - 4P - 40A - 300mA - AC type";;Home;0.000000;0;0;1;10423
17523;https://petchemparts.com//.jpg;"Vigi iC60 - earth leakage add-on block - 4P - 25A - 300mA - AC type";;Home;0.000000;0;0;1;10422
17522;https://petchemparts.com//.jpg;"Vigi iC60 - earth leakage add-on block - 2P -63A - 300mA - AC type";;Home;0.000000;0;0;1;10421
17521;https://petchemparts.com//.jpg;"Vigi iC60 - earth leakage add-on block - 2P - 25A - 300mA - AC type";;Home;0.000000;0;0;1;10420
17520;https://petchemparts.com//.jpg;"4P 63A C MINIATURE CIRCUIT BREAKER";;Home;0.000000;0;0;1;10419
17519;https://petchemparts.com//.jpg;"4P 40A C MINIATURE CIRCUIT BREAKER";;Home;0.000000;0;0;1;10418
17518;https://petchemparts.com//.jpg;"4P 32A C MINIATURE CIRCUIT BREAKER";;Home;0.000000;0;0;1;10417
17517;https://petchemparts.com//.jpg;"4P 25A C MINIATURE CIRCUIT BREAKER";;Home;0.000000;0;0;1;10416
17516;https://petchemparts.com//.jpg;"4P 16A C MINIATURE CIRCUIT BREAKER";;Home;0.000000;0;0;1;10415
17515;https://petchemparts.com//.jpg;"4P 6A C MINIATURE CIRCUIT BREAKER";;Home;0.000000;0;0;1;10414
17514;https://petchemparts.com//.jpg;"2P 63A C MINIATURE CIRCUIT BREAKER";;Home;0.000000;0;0;1;10413
17513;https://petchemparts.com//.jpg;"2P 20A C MINIATURE CIRCUIT BREAKER";;Home;0.000000;0;0;1;10412
17512;https://petchemparts.com//.jpg;"2P 16A C MINIATURE CIRCUIT BREAKER";;Home;0.000000;0;0;1;10411
17511;https://petchemparts.com//.jpg;" 2P 10A C MINIATURE CIRCUIT BREAKER";;Home;0.000000;0;0;1;10410
17510;https://petchemparts.com//.jpg;"2P 6A C MINIATURE CIRCUIT BREAKER";;Home;0.000000;0;0;1;10409
17509;https://petchemparts.com//.jpg;"PLATE AXIAL FAN 350 ATEX ";;Home;0.000000;0;0;1;10408
17508;https://petchemparts.com//.jpg;"High Pressure Sodium
Lamp, ED18, 250W";;Home;0.000000;0;0;1;10407
17507;https://petchemparts.com//.jpg;"Tactical 50mm Equipment Belt-NPW005";;Home;0.000000;0;0;1;10406
17506;https://petchemparts.com//.jpg;"Scroll Compressor";;Home;0.000000;0;0;1;10405
17505;https://petchemparts.com//.jpg;"brass Cylindrical Roller Bearing ; N 318 ECM (brass cage)";;Home;0.000000;0;0;1;10404
17504;https://petchemparts.com//.jpg;"Polymide Cylindrical Roller Bearing ; N 318 ECP (polymide cage)";;Home;0.000000;0;0;1;10403
17503;https://petchemparts.com//.jpg;"AUTO LUBRICATOR";;Home;0.000000;0;0;1;10402
17502;https://petchemparts.com//.jpg;"SENSALIGN LASER";;Home;0.000000;0;0;1;10401
17501;https://petchemparts.com//.jpg;"SENSALIGN SENSOR";;Home;0.000000;0;0;1;10400
17500;https://petchemparts.com//.jpg;"SCHNEIDER LIMIT SWITCH ";;Home;0.000000;0;0;1;10399
17499;https://petchemparts.com//.jpg;"Automatic Single Battery Operated Lighter 12volt";;Home;0.000000;0;0;1;10398
17498;https://petchemparts.com//.jpg;"FAN, IP68 WATERPROOF ";;Home;0.000000;0;0;1;10397
17497;https://petchemparts.com//.jpg;"750kVA 3 phase, Auto Transformers";;Home;0.000000;0;0;1;10396
17496;https://petchemparts.com//.jpg;"Thermocouple Type N 3""";;Home;0.000000;0;0;1;10395
17495;https://petchemparts.com//.jpg;"Aero shell Fluid ";;Home;0.000000;0;0;1;10394
17494;https://petchemparts.com//.jpg;"Nickel Cadmium Pocket Plate Battery";;Home;0.000000;0;0;1;10393
17493;https://petchemparts.com//.jpg;"1/4""GREY PUSHLOK PLUS 24BAR";;Home;0.000000;0;0;1;10392
17492;https://petchemparts.com//.jpg;"1.5 viton seal";;Home;0.000000;0;0;1;10391
17491;https://petchemparts.com//.jpg;"1.5 buna seal";;Home;0.000000;0;0;1;10390
17490;https://petchemparts.com//.jpg;"1.5 WHJ swivel bearing assembly";;Home;0.000000;0;0;1;10389
17489;https://petchemparts.com//.jpg;"Pulsar lube S 100cc";;Home;0.000000;0;0;1;10388
17488;https://petchemparts.com//.jpg;"1 綌 Depa Air Operated Diaphragm Pump,";;Home;0.000000;0;0;1;10387
17487;https://petchemparts.com//.jpg;"GEAR PUMP";;Home;0.000000;0;0;1;10386
17486;https://petchemparts.com//.jpg;"ELECTRONIC BALLASTS";;Home;0.000000;0;0;1;10385
17485;https://petchemparts.com//.jpg;"Bi-Metal Thermometer 2"" Back Mount (Non-Resettable)";;Home;0.000000;0;0;1;10384
17484;https://petchemparts.com//.jpg;"McD-2""Gauge1/4""NPT,Compound30""Hg-0-15psi";;Home;0.000000;0;0;1;10383
17483;https://petchemparts.com//.jpg;"ASCO Low Power solenoid valves-24VDC";;Home;0.000000;0;0;1;10382
17482;https://petchemparts.com//.jpg;"Bulkhead entry seal fitting ";;Home;0.000000;0;0;1;10381
17481;https://petchemparts.com//.jpg;"VORTEX A/C TWO STAGE ENCLOSURE COOLER SYSTEM";;Home;0.000000;0;0;1;10380
17480;https://petchemparts.com//.jpg;"DIN RAIL PSU";;Home;0.000000;0;0;1;10379
17479;https://petchemparts.com//.jpg;"Roto gear coupling for ALFA rotofluid Size 20";;Home;0.000000;0;0;1;10378
17478;https://petchemparts.com//.jpg;"Roto gear coupling for ALFA rotofluid Size 40P ";;Home;0.000000;0;0;1;10377
17477;https://petchemparts.com//.jpg;"DISPLACEMENT CHAMBER SEALS";;Home;0.000000;0;0;1;10376
17476;https://petchemparts.com//.jpg;"Barrel Gasket 304SS INS";;Home;0.000000;0;0;1;10375
17475;https://petchemparts.com//.jpg;"Rubber conveyor belts";;Home;0.000000;0;0;1;10374
17474;https://petchemparts.com//.jpg;"WALTERS STEAM GUN";;Home;0.000000;0;0;1;10373
17473;https://petchemparts.com//.jpg;"Heavy Duty CFM Hot Wire Thermo-Anemometer";;Home;0.000000;0;0;1;10372
17472;https://petchemparts.com//.jpg;"MOTOR WITH GEAR, 240V";;Home;0.000000;0;0;1;10371
17471;https://petchemparts.com//.jpg;"ROYAL PURPLE BARRIER FLUID";;Home;0.000000;0;0;1;10370
17470;https://petchemparts.com//.jpg;"EMERSON COMPRESSOR 8047689 ";;Home;0.000000;0;0;1;10369
17469;https://petchemparts.com//.jpg;"CAPACITOR DRY 55MF 240V ";;Home;0.000000;0;0;1;10368
17468;https://petchemparts.com//.jpg;"K02V-60-80 Seal Kit";;Home;0.000000;0;0;1;10367
17467;https://petchemparts.com//.jpg;"K02V-60-63 Seal Kit";;Home;0.000000;0;0;1;10366
17466;https://petchemparts.com//.jpg;"13448557 - SF410F1P
Frequency inverter";;Home;0.000000;0;0;1;10365
17465;https://petchemparts.com//.jpg;"W600/OG/100mm Fused optical glass cell 100mm path length";;Home;0.000000;0;0;1;10364
17464;https://petchemparts.com//.jpg;"Metal Fire Bucket";;Home;0.000000;0;0;1;10363
17463;https://petchemparts.com//.jpg;"WINDSHIELD WASHER PUMP";;Home;0.000000;0;0;1;10362
17462;https://petchemparts.com//.jpg;"Belt Conveyor - Pull rope Switch; HEN 001 ATEX  22 EX 11 3D ";;Home;0.000000;0;0;1;10361
17461;https://petchemparts.com//.jpg;"4x185mmｲ XLPE/PVC/SWA/PVC 0.6/1kV BASEC
BS5467";;Home;0.000000;0;0;1;10360
17460;https://petchemparts.com//.jpg;Heater/Thermocouple;;Home;0.000000;0;0;1;10359
17459;https://petchemparts.com//.jpg;"THERMISTOR ASSY-JAZ OPTICAL BENCH";;Home;0.000000;0;0;1;10358
17458;https://petchemparts.com//.jpg;"THERMISTOR, JAZ BTM PLATE TH3";;Home;0.000000;0;0;1;10357
17457;https://petchemparts.com//.jpg;VERSIL-PAK;;Home;0.000000;0;0;1;10356
17456;https://petchemparts.com//.jpg;"ball joints ";;Home;0.000000;0;0;1;10355
17455;https://petchemparts.com//.jpg;"STATOR  4STG115, RM100-CBNSTL (FOR SLUDGE PUMP)";;Home;0.000000;0;0;1;10354
17454;https://petchemparts.com//.jpg;"ROTOR 4H115G1SSB3SAA (FOR SLUDGE PUMP)";;Home;0.000000;0;0;1;10353
17453;https://petchemparts.com//.jpg;"Pump model LH622 (60 Hz)";;Home;0.000000;0;0;1;10352
17452;https://petchemparts.com//.jpg;"Pump model LH430 (60 Hz)";;Home;0.000000;0;0;1;10351
17451;https://petchemparts.com//.jpg;"Pump model LH622 (50 Hz)";;Home;0.000000;0;0;1;10350
17450;https://petchemparts.com//.jpg;"Pump model LH430 (50 Hz) ";;Home;0.000000;0;0;1;10349
17449;https://petchemparts.com//.jpg;"DOUBLE IBC SPILL PALLET";;Home;0.000000;0;0;1;10348
17448;https://petchemparts.com//.jpg;"Water Chiller unit ";;Home;0.000000;0;0;1;10347
17447;https://petchemparts.com//.jpg;"Laboratory Refrigerator LABEX-720";;Home;0.000000;0;0;1;10346
17446;https://petchemparts.com//.jpg;"DESMI Rotan Gear Pump";;Home;0.000000;0;0;1;10345
17445;https://petchemparts.com//.jpg;"Booster Actuator";;Home;0.000000;0;0;1;10344
17444;https://petchemparts.com//.jpg;"ACTUATOR LEVER";;Home;0.000000;0;0;1;10343
17443;https://petchemparts.com//.jpg;"Horn/Strobe, Multi Candela, AGENT, Red";;Home;0.000000;0;0;1;10342
17442;https://petchemparts.com//.jpg;"Flexible Discharge Bend";;Home;0.000000;0;0;1;10341
17441;https://petchemparts.com//.jpg;"HF electric actuator";;Home;0.000000;0;0;1;10340
17440;https://petchemparts.com//.jpg;"INERGEN CYLINDER";;Home;0.000000;0;0;1;10339
17439;https://petchemparts.com//.jpg;"VEGAPULS 62; Radar Level Transmitter";;Home;0.000000;0;0;1;10338
17438;https://petchemparts.com//.jpg;"KIT, TOXIRAE III H2S";;Home;0.000000;0;0;1;10337
17437;https://petchemparts.com//.jpg;"Search line Excel IR Detector";;Home;0.000000;0;0;1;10336
17436;https://petchemparts.com//.jpg;"Communications Module for Fire and Gas System";;Home;0.000000;0;0;1;10335
17435;https://petchemparts.com//.jpg;"TERMINAL BOARD FOR for Fire and Gas System";;Home;0.000000;0;0;1;10334
17434;https://petchemparts.com//.jpg;"FLAMMABLE TRANSMITTER";;Home;0.000000;0;0;1;10333
17433;https://petchemparts.com//.jpg;"HYDRO CARBON GAS DETECTOR";;Home;0.000000;0;0;1;10332
17432;https://petchemparts.com//.jpg;"open path flame detector";;Home;0.000000;0;0;1;10331
17431;https://petchemparts.com//.jpg;"UV/IR flame detector";;Home;0.000000;0;0;1;10330
17430;https://petchemparts.com//.jpg;"ELECTRODE, CELL";;Home;0.000000;0;0;1;10329
17429;https://petchemparts.com//.jpg;"Combustible Gas Detector";;Home;0.000000;0;0;1;10328
17428;https://petchemparts.com//.jpg;"PCA, CPU, MARK III (TESTED BOARD) SP1676";;Home;0.000000;0;0;1;10327
17427;https://petchemparts.com//.jpg;"NEOPRENE WASHER";;Home;0.000000;0;0;1;10326
17426;https://petchemparts.com//.jpg;"PUMP ROD GLAND";;Home;0.000000;0;0;1;10325
17425;https://petchemparts.com//.jpg;"    PRESSURE SWITCH-         (-1000
TO 0 MBAR)";;Home;0.000000;0;0;1;10324
17424;https://petchemparts.com//.jpg;"SERVER 10 X, MULTIPLEXOR";;Home;0.000000;0;0;1;10323
17423;https://petchemparts.com//.jpg;"ENDLESS SCREW & WHEEL";;Home;0.000000;0;0;1;10322
17422;https://petchemparts.com//.jpg;"PACKING RING";;Home;0.000000;0;0;1;10321
17421;https://petchemparts.com//.jpg;"PACKING GLAND NUT";;Home;0.000000;0;0;1;10320
17420;https://petchemparts.com//.jpg;"CLAND CAP";;Home;0.000000;0;0;1;10319
17419;https://petchemparts.com//.jpg;"DOUBLE PACKING SET";;Home;0.000000;0;0;1;10318
17418;https://petchemparts.com//.jpg;"Propeller shaft ";;Home;0.000000;0;0;1;10317
17417;https://petchemparts.com//.jpg;"Phenolic shell, rubber lined bearing for propeller shaft";;Home;0.000000;0;0;1;10316
17416;https://petchemparts.com//.jpg;"Propeller shaft flange ";;Home;0.000000;0;0;1;10315
17415;https://petchemparts.com//.jpg;"Bearing for Propeller shaft";;Home;0.000000;0;0;1;10314
17414;https://petchemparts.com//.jpg;"SEAL, FOR PROPELLER SHAFT";;Home;0.000000;0;0;1;10313
17413;https://petchemparts.com//.jpg;"Tellurium Data Coded Hollow Cathode Lamp  ";;Home;0.000000;0;0;1;10312
17412;https://petchemparts.com//.jpg;"Ceramic fibre blanket";;Home;0.000000;0;0;1;10311
17411;https://petchemparts.com//.jpg;RECEIVER;;Home;0.000000;0;0;1;10310
17410;https://petchemparts.com//.jpg;TRANSMITTER;;Home;0.000000;0;0;1;10309
17409;https://petchemparts.com//.jpg;"Variable Reluctance Speed Sensor";;Home;0.000000;0;0;1;10308
17408;https://petchemparts.com//.jpg;"Barrier Fluid FDA 22";;Home;0.000000;0;0;1;10307
17407;https://petchemparts.com//.jpg;"1/2"" NPT Air Filter Regulator";;Home;0.000000;0;0;1;10306
17406;https://petchemparts.com//.jpg;"PLATINUM DETECTOR";;Home;0.000000;0;0;1;10305
17405;https://petchemparts.com//.jpg;"POWER SONIC BATTERY";;Home;0.000000;0;0;1;10304
17404;https://petchemparts.com//.jpg;"PLUNGER 30MM";;Home;0.000000;0;0;1;10303
17403;https://petchemparts.com//.jpg;"BWClip 3y H2S 10/15 gas detector";;Home;0.000000;0;0;1;10302
17402;https://petchemparts.com//.jpg;"RADIAL BEARING LINER";;Home;0.000000;0;0;1;10301
17401;https://petchemparts.com//.jpg;"Multimode Pigtail";;Home;0.000000;0;0;1;10300
17400;https://petchemparts.com//.jpg;"ASTM Precision Thermometer";;Home;0.000000;0;0;1;10299
17399;https://petchemparts.com//.jpg;"RTD TEMPERATURE ELEMENT";;Home;0.000000;0;0;1;10298
17398;https://petchemparts.com//.jpg;"STANDARD AC POWER SUPPLY";;Home;0.000000;0;0;1;10297
17397;https://petchemparts.com//.jpg;"CPU340-10 MODBUS ";;Home;0.000000;0;0;1;10296
17396;https://petchemparts.com//.jpg;"Heartless desiccant dryer";;Home;0.000000;0;0;1;10295
17395;https://petchemparts.com//.jpg;"Pick up , Cetane Meter";;Home;0.000000;0;0;1;10294
17394;https://petchemparts.com//.jpg;"Pin type Cable lugs";;Home;0.000000;0;0;1;10293
17393;https://petchemparts.com//.jpg;"Fork type cable Lugs";;Home;0.000000;0;0;1;10292
17392;https://petchemparts.com//.jpg;"Steel Quick Coupler(female)";;Home;0.000000;0;0;1;10291
17391;https://petchemparts.com//.jpg;"Steel Quick Coupler(male)";;Home;0.000000;0;0;1;10290
17390;https://petchemparts.com//.jpg;"Screwed Coupling with #150 Flange";;Home;0.000000;0;0;1;10289
17389;https://petchemparts.com//.jpg;"SIRIUS SAFETY RELAY";;Home;0.000000;0;0;1;10288
17388;https://petchemparts.com//.jpg;"Pearl ES (E27) Light Bulb";;Home;0.000000;0;0;1;10287
17387;https://petchemparts.com//.jpg;"CAPACITORS 45microfarad ";;Home;0.000000;0;0;1;10286
17386;https://petchemparts.com//.jpg;"Wand, Helium Degassing";;Home;0.000000;0;0;1;10285
17385;https://petchemparts.com//.jpg;"WEST CONDENSER";;Home;0.000000;0;0;1;10284
17384;https://petchemparts.com//.jpg;"Separatory Funnel";;Home;0.000000;0;0;1;10283
17383;https://petchemparts.com//.jpg;"Pocket Thermometer";;Home;0.000000;0;0;1;10282
17382;https://petchemparts.com//.jpg;"POLY IBC SUMP PALLET ";;Home;0.000000;0;0;1;10281
17381;https://petchemparts.com//.jpg;"PLUG/STEM ASSEMBLY;  2 5/16 ORF";;Home;0.000000;0;0;1;10280
17380;https://petchemparts.com//.jpg;"String Retainer/Bush Assembly";;Home;0.000000;0;0;1;10279
17379;https://petchemparts.com//.jpg;"BACK UP RING; 7 3/4 PORT";;Home;0.000000;0;0;1;10278
17378;https://petchemparts.com//.jpg;"PLUG/STEM ASSembly;    8 PORT";;Home;0.000000;0;0;1;10277
17377;https://petchemparts.com//.jpg;"SEAT RING; 8,8 PORT";;Home;0.000000;0;0;1;10276
17376;https://petchemparts.com//.jpg;"GASKET SHIM";;Home;0.000000;0;0;1;10275
17375;https://petchemparts.com//.jpg;"SEAT RING";;Home;0.000000;0;0;1;10274
17374;https://petchemparts.com//.jpg;"SEAT RING";;Home;0.000000;0;0;1;10273
17373;https://petchemparts.com//.jpg;"Spare Gasket for Y strainer.dia 24"" #300 BW";;Home;0.000000;0;0;1;10272
17372;https://petchemparts.com//.jpg;"Spare Screen for Y strainer.dia 24"" #300 BW";;Home;0.000000;0;0;1;10271
17371;https://petchemparts.com//.jpg;"Spare Gasket for Y strainer. dia. 6"" #150 BW";;Home;0.000000;0;0;1;10270
17370;https://petchemparts.com//.jpg;"Spare Screen for Y strainer. dia. 6"" #150 BW";;Home;0.000000;0;0;1;10269
17369;https://petchemparts.com//.jpg;"Spare Gasket for Y strainer. dia. 4"" #300 BW";;Home;0.000000;0;0;1;10268
17368;https://petchemparts.com//.jpg;"Spare Screen for Y strainer. dia. 4"" #300 BW";;Home;0.000000;0;0;1;10267
17367;https://petchemparts.com//.jpg;"Spare Gasket for Y strainer. dia. 2"" #150 BW";;Home;0.000000;0;0;1;10266
17366;https://petchemparts.com//.jpg;"Spare Screen for Y strainer. dia. 2"" #150 BW";;Home;0.000000;0;0;1;10265
17365;https://petchemparts.com//.jpg;"Spare Gasket for Y strainer. dia. 3/4"" #800 SW";;Home;0.000000;0;0;1;10264
17364;https://petchemparts.com//.jpg;"Spare Screen for Y strain. dia. 3/4"" #800 SW";;Home;0.000000;0;0;1;10263
17363;https://petchemparts.com//.jpg;"Spare Gasket for Y strainer. dia. 1.1/2"" #800 SW";;Home;0.000000;0;0;1;10262
17362;https://petchemparts.com//.jpg;"Spare Screen for Y strainer. dia. 1.1/2"" #800 SW";;Home;0.000000;0;0;1;10261
17361;https://petchemparts.com//.jpg;"Spare Gasket for Y strainer. dia. 3"" #300 BW";;Home;0.000000;0;0;1;10260
17360;https://petchemparts.com//.jpg;"Spare Screen for Y strainer. dia. 3"" #300 BW";;Home;0.000000;0;0;1;10259
17359;https://petchemparts.com//.jpg;"Spare Gasket for Y strainer. dia. 3"" #150 BW";;Home;0.000000;0;0;1;10258
17358;https://petchemparts.com//.jpg;"Spare Screen for Y strainer. dia. 3"" #150 BW";;Home;0.000000;0;0;1;10257
17357;https://petchemparts.com//.jpg;"Spare Gasket for Y strainer. dia. 2"" #300 BW";;Home;0.000000;0;0;1;10256
17356;https://petchemparts.com//.jpg;"Spare Screen for Y strainer. dia. 2"" #300 BW";;Home;0.000000;0;0;1;10255
17355;https://petchemparts.com//.jpg;"Spare Gasket for Y strainer, dia. 1"" #800 SW";;Home;0.000000;0;0;1;10254
17354;https://petchemparts.com//.jpg;"Spare Screen for Y strainer dia. 1"" #800 SW";;Home;0.000000;0;0;1;10253
17353;https://petchemparts.com//.jpg;"INTEGRATED CIRCUITS";;Home;0.000000;0;0;1;10252
17352;https://petchemparts.com//.jpg;CAPACITOR;;Home;0.000000;0;0;1;10251
17351;https://petchemparts.com//.jpg;CAPACITOR;;Home;0.000000;0;0;1;10250
17350;https://petchemparts.com//.jpg;"CAPACITOR ";;Home;0.000000;0;0;1;10249
17349;https://petchemparts.com//.jpg;"ALUMINUM ELECTROLYTIC CAPACITOR; 1UF, 63V, RAD ";;Home;0.000000;0;0;1;10248
17348;https://petchemparts.com//.jpg;"RADIAL CAPACITOR";;Home;0.000000;0;0;1;10247
17347;https://petchemparts.com//.jpg;CAPACITOR;;Home;0.000000;0;0;1;10246
17346;https://petchemparts.com//.jpg;"ADJUSTABLE LINEAR VOLTAGE REGULATOR";;Home;0.000000;0;0;1;10245
17345;https://petchemparts.com//.jpg;CAPACITOR;;Home;0.000000;0;0;1;10244
17344;https://petchemparts.com//.jpg;CAPACITOR;;Home;0.000000;0;0;1;10243
17343;https://petchemparts.com//.jpg;"Panel mount enclosed fuse holder";;Home;0.000000;0;0;1;10242
17342;https://petchemparts.com//.jpg;"GLASS CLOTH TAPE ";;Home;0.000000;0;0;1;10241
17341;https://petchemparts.com//.jpg;"Thermal Printer";;Home;0.000000;0;0;1;10240
17340;https://petchemparts.com//.jpg;"Rotary Pump Oil (ultragrade70)";;Home;0.000000;0;0;1;10239
17339;https://petchemparts.com//.jpg;"Active/Passive monitoring antenna";;Home;0.000000;0;0;1;10238
17338;https://petchemparts.com//.jpg;"MISC POWER SUPPLY";;Home;0.000000;0;0;1;10237
17337;https://petchemparts.com//.jpg;"10 AMP MAINS FILTER-CAN";;Home;0.000000;0;0;1;10236
17336;https://petchemparts.com//.jpg;"RESISTOR, 300W";;Home;0.000000;0;0;1;10235
17335;https://petchemparts.com//.jpg;"RESISTOR, 1W ";;Home;0.000000;0;0;1;10234
17334;https://petchemparts.com//.jpg;"RESISTOR, 50W ";;Home;0.000000;0;0;1;10233
17333;https://petchemparts.com//.jpg;"RESISTOR, 200W";;Home;0.000000;0;0;1;10232
17332;https://petchemparts.com//.jpg;"Kelvin probe set";;Home;0.000000;0;0;1;10231
17331;https://petchemparts.com//.jpg;"6.5 Digit Precision Multimeter";;Home;0.000000;0;0;1;10230
17330;https://petchemparts.com//.jpg;"Manual PAT Tester";;Home;0.000000;0;0;1;10229
17329;https://petchemparts.com//.jpg;"PHASE ROTATION INDICATOR";;Home;0.000000;0;0;1;10228
17328;https://petchemparts.com//.jpg;"Uninterruptible Power Supply (UPS)";;Home;0.000000;0;0;1;10227
17327;https://petchemparts.com//.jpg;"Omnivise Board Holder";;Home;0.000000;0;0;1;10226
17326;https://petchemparts.com//.jpg;"SMD Hot Air  Rework Station";;Home;0.000000;0;0;1;10225
17325;https://petchemparts.com//.jpg;"VACUUM PICKUP TOOL";;Home;0.000000;0;0;1;10224
17324;https://petchemparts.com//.jpg;PRE-HEATER;;Home;0.000000;0;0;1;10223
17323;https://petchemparts.com//.jpg;"THERMAL IMAGING CAMERA";;Home;0.000000;0;0;1;10222
17322;https://petchemparts.com//.jpg;"PANASONIC TOUGHPAD";;Home;0.000000;0;0;1;10221
17321;https://petchemparts.com//.jpg;"AMPLIFIER MODULE";;Home;0.000000;0;0;1;10220
17320;https://petchemparts.com//.jpg;"Digital Liquid Dispenser ";;Home;0.000000;0;0;1;10219
17319;https://petchemparts.com//.jpg;"Pneumatic flat pack press ";;Home;0.000000;0;0;1;10218
17318;https://petchemparts.com//.jpg;"McDry Super Low Lockable Humidity Storage Cabinet";;Home;0.000000;0;0;1;10217
17317;https://petchemparts.com//.jpg;"Ultra Low Temperature Storage Freezers";;Home;0.000000;0;0;1;10216
17316;https://petchemparts.com//.jpg;"Glass Door Pharmacy Fridge ";;Home;0.000000;0;0;1;10215
17315;https://petchemparts.com//.jpg;"Desoldering station ZD-985 ";;Home;0.000000;0;0;1;10214
17314;https://petchemparts.com//.jpg;"Twin Head Magnetic Phillips Slotted Screwdriver Bit";;Home;0.000000;0;0;1;10213
17313;https://petchemparts.com//.jpg;"Cross Head Magnetic PH3 Phillips
Screwdriver Bit";;Home;0.000000;0;0;1;10212
17312;https://petchemparts.com//.jpg;"Hex Shank Magnetic  PH2 Phillips Cross Head
Screwdriver Bits";;Home;0.000000;0;0;1;10211
17311;https://petchemparts.com//.jpg;"Magnetic TipPlastic Nonslip Grip Phillips Screwdriver";;Home;0.000000;0;0;1;10210
17310;https://petchemparts.com//.jpg;"Cross Slot Tip Long
Shaft Phillips Screwdriver";;Home;0.000000;0;0;1;10209
17309;https://petchemparts.com//.jpg;"CUSHION GRIP SCREW";;Home;0.000000;0;0;1;10208
17308;https://petchemparts.com//.jpg;"Steel Insulated Screwdriver";;Home;0.000000;0;0;1;10207
17307;https://petchemparts.com//.jpg;"TORQUE Screwdriver Pro 1350 FH ";;Home;0.000000;0;0;1;10206
17306;https://petchemparts.com//.jpg;"TORQUE Screwdriver Pro 450 FH ";;Home;0.000000;0;0;1;10205
17305;https://petchemparts.com//.jpg;"TORQUE Screwdriver Pro 150 FH ";;Home;0.000000;0;0;1;10204
17304;https://petchemparts.com//.jpg;"HEX KEY";;Home;0.000000;0;0;1;10203
17303;https://petchemparts.com//.jpg;"1/4 HEX POWER DRIVE";;Home;0.000000;0;0;1;10202
17302;https://petchemparts.com//.jpg;"Preset Torque Limiting Screwdriver";;Home;0.000000;0;0;1;10201
17301;https://petchemparts.com//.jpg;"5/16-Inch Cushion-Grip Nut
Driver";;Home;0.000000;0;0;1;10200
17300;https://petchemparts.com//.jpg;"NUT DRIVER";;Home;0.000000;0;0;1;10199
17299;https://petchemparts.com//.jpg;"Cushion-Grip
Hollow-Shank Nut Driver";;Home;0.000000;0;0;1;10198
17298;https://petchemparts.com//.jpg;"3/16-Inch Hollow-Shank Nut Driver";;Home;0.000000;0;0;1;10197
17297;https://petchemparts.com//.jpg;"DCR measurement";;Home;0.000000;0;0;1;10196
17296;https://petchemparts.com//.jpg;"LCR METER";;Home;0.000000;0;0;1;10195
